1 1:0.408122 2:0.407777 3:0.38636 4:0.372549 5:0.0588235 6:0.407843 7:0.192373 8:0.224456 9:0.455346 10:0.115403 11:0.0124225 12:0.956466 13:0.0429365 14:0.000586682 15:0.499997 16:0.159888 17:0.00399813 18:0.00352661 19:0.00153624 20:0.00300077 21:0.00846344 22:0.0044653 23:0.00491075 24:0.0127006 25:0.0103278 26:0.00873505 27:0.00460872 28:0.00418065 29:0.00295514 30:0.00246407 31:0.00416762 32:0.00260313 33:0.0186326 34:0.00473692 35:0.00879372 36:0.00220332 37:0.0102474 38:0.00600589 39:0.00355703 40:0.00127766 41:0.0252838 42:0.00438925 43:0.00456091 44:0.00169486 45:0.00360701 46:0.00319851 47:0.00567561 48:0.00940865 49:0.0130591 50:0.00544311 51:0.00898493 52:0.00224026 53:0.00364829 54:0.00252491 55:0.00627533 56:0.00694893 57:0.00432624 58:0.00638615 59:0.0197821 60:0.00385255 61:0.00657953 62:0.00299643 63:0.0386993 64:0.00926089 
-1 1:0.224452 2:0.219331 3:0.193529 4:0.384314 5:0.141176 6:0.223529 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.5 16:0.476471 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.00294118 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0205882 64:0 
-1 1:0.210725 2:0.198961 3:0.179353 4:0.396078 5:0.14902 6:0.207843 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.496386 16:0.228916 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0216867 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.253012 64:0 
-1 1:0.211183 2:0.213495 3:0.174433 4:0.341176 5:0.184314 6:0.211765 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.494845 16:0.490722 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.014433 64:0 
-1 1:0.209089 2:0.197232 3:0.177625 4:0.396078 5:0.14902 6:0.207843 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.497396 16:0.15625 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0.0703125 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0.0338542 39:0 40:0 41:0.00260417 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.0364583 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.203125 64:0 
-1 1:0.209586 2:0.197821 3:0.178214 4:0.396078 5:0.14902 6:0.207843 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.496296 16:0.202469 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0.0839506 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0666667 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0444444 49:0 50:0 51:0.0271605 52:0 53:0 54:0 55:0 56:0 57:0.00246914 58:0 59:0 60:0 61:0 62:0 63:0.0765432 64:0 
-1 1:0.221314 2:0.215374 3:0.194393 4:0.388235 5:0.12549 6:0.219608 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.496021 16:0.442971 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.061008 64:0 
-1 1:0.205198 2:0.214976 3:0.173563 4:0.329412 5:0.184314 6:0.211765 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.502155 16:0.497845 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.20648 2:0.195028 3:0.175292 4:0.396078 5:0.152941 6:0.203922 7:0 8:0.00204499 9:0.997955 10:0 11:0 12:1 13:0 14:0 15:0.498978 16:0.0715746 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0.0511247 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0143149 34:0 35:0 36:0 37:0 38:0.0163599 39:0 40:0 41:0.0122699 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.0224949 52:0 53:0 54:0 55:0 56:0.00408998 57:0 58:0 59:0 60:0 61:0 62:0 63:0.308793 64:0 
-1 1:0.214514 2:0.201855 3:0.182219 4:0.396078 5:0.14902 6:0.211765 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.501176 16:0.00235294 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0.0564706 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0188235 34:0 35:0 36:0 37:0 38:0.0470588 39:0 40:0 41:0.204706 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0305882 49:0 50:0 51:0.0305882 52:0 53:0 54:0 55:0 56:0.0188235 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0894118 64:0 
-1 1:0.206306 2:0.195072 3:0.175263 4:0.396078 5:0.152941 6:0.203922 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.503888 16:0.0824261 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.258165 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.155521 64:0 
-1 1:0.213896 2:0.211765 3:0.172351 4:0.352941 5:0.203922 6:0.211765 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.494774 16:0.425087 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0801394 64:0 
-1 1:0.215203 2:0.209877 3:0.178842 4:0.364706 5:0.164706 6:0.211765 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.504892 16:0.471624 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0234834 64:0 
-1 1:0.204051 2:0.192287 3:0.172679 4:0.396078 5:0.152941 6:0.203922 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.503546 16:0.177305 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0.00236407 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0969267 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.00236407 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.217494 64:0 
-1 1:0.211696 2:0.199931 3:0.180323 4:0.396078 5:0.14902 6:0.207843 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.502203 16:0.235683 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0264317 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.235683 64:0 
1 1:0.495383 2:0.482514 3:0.446586 4:0.380392 5:0.101961 6:0.494118 7:0.0462244 8:0.292389 9:0.560656 10:0.0788232 11:0.0219071 12:0.933485 13:0.0640279 14:0.00242428 15:0.500019 16:0.0669414 17:0.00209205 18:0.00442974 19:0.00377535 20:0.000805408 21:0.00774802 22:0.00352164 23:0.00238803 24:0.00905077 25:0.0160719 26:0.00715403 27:0.00513045 28:0.00192694 29:0.00425255 30:0.00135107 31:0.00284107 32:0.000811448 33:0.0273496 34:0.00702919 35:0.0048103 36:0.00102085 37:0.0145477 38:0.0136436 39:0.00238401 40:0.000563785 41:0.0496977 42:0.00477003 43:0.00646138 44:0.00416597 45:0.00315116 46:0.00222494 47:0.00412369 48:0.0490211 49:0.0072386 50:0.00554322 51:0.0158041 52:0.00305652 53:0.00218668 54:0.00114972 55:0.00402704 56:0.0120066 57:0.00834402 58:0.0104461 59:0.0104381 60:0.00331627 61:0.00396865 62:0.00104703 63:0.0528972 64:0.0216272 
-1 1:0.388883 2:0.377095 3:0.358464 4:0.396078 5:0.0823529 6:0.388235 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.504505 16:0.0630631 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0.00900901 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.042042 34:0 35:0 36:0 37:0 38:0.00600601 39:0 40:0 41:0.105105 42:0 43:0 44:0 45:0 46:0 47:0 48:0.171171 49:0 50:0 51:0.033033 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0660661 64:0 
-1 1:0.387345 2:0.373047 3:0.353927 4:0.396078 5:0.0823529 6:0.384314 7:0 8:0 9:0.954054 10:0.0459459 11:0 12:1 13:0 14:0 15:0.497297 16:0.243243 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0.0351351 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0.0351351 39:0 40:0 41:0.1 42:0 43:0 44:0 45:0 46:0 47:0 48:0.072973 49:0 50:0 51:0.0135135 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0027027 64:0 
-1 1:0.388458 2:0.373498 3:0.35482 4:0.403922 5:0.0901961 6:0.388235 7:0 8:0 9:0.881481 10:0.118519 11:0 12:1 13:0 14:0 15:0.498765 16:0.162963 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0.0197531 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0790123 34:0 35:0 36:0 37:0 38:0.00987654 39:0 40:0 41:0.101235 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0888889 49:0 50:0 51:0.0123457 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0271605 64:0 
-1 1:0.374365 2:0.361735 3:0.341838 4:0.396078 5:0.0823529 6:0.372549 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.496933 16:0.389571 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.00613497 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0858896 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0214724 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.375054 2:0.36122 3:0.341601 4:0.396078 5:0.0823529 6:0.372549 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.502778 16:0.347222 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.105556 42:0 43:0 44:0 45:0 46:0 47:0 48:0.00833333 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0361111 64:0 
-1 1:0.361779 2:0.349842 3:0.329718 4:0.396078 5:0.0862745 6:0.360784 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.502439 16:0.439024 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0146341 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0439024 64:0 
-1 1:0.362471 2:0.349835 3:0.330071 4:0.396078 5:0.0862745 6:0.360784 7:0 8:0.002849 9:0.997151 10:0 11:0 12:1 13:0 14:0 15:0.498576 16:0.216524 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.00854701 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.011396 42:0 43:0 44:0 45:0 46:0 47:0 48:0.002849 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.262108 64:0 
-1 1:0.353124 2:0.350614 3:0.328873 4:0.368627 5:0.0784314 6:0.352941 7:0 8:0.0164835 9:0.983516 10:0 11:0 12:1 13:0 14:0 15:0.510989 16:0.186813 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.043956 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.258242 64:0 
-1 1:0.35494 2:0.351598 3:0.329809 4:0.372549 5:0.0666667 6:0.352941 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.494163 16:0.11284 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0544747 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0077821 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.330739 64:0 
-1 1:0.355513 2:0.349315 3:0.328062 4:0.368627 5:0.0784314 6:0.352941 7:0 8:0.00358423 9:0.996416 10:0 11:0 12:1 13:0 14:0 15:0.491039 16:0.125448 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.00358423 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0215054 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0394265 49:0 50:0 51:0.0107527 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.308244 64:0 
-1 1:0.362583 2:0.353062 3:0.332767 4:0.384314 5:0.0862745 6:0.360784 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.505155 16:0.0618557 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.118557 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0257732 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.28866 64:0 
-1 1:0.36429 2:0.352807 3:0.33366 4:0.403922 5:0.0745098 6:0.360784 7:0 8:0.0151515 9:0.875 10:0.109848 11:0 12:1 13:0 14:0 15:0.515152 16:0.371212 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0681818 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0454545 64:0 
-1 1:0.356784 2:0.342827 3:0.323211 4:0.396078 5:0.0901961 6:0.352941 7:0 8:0 9:0.995546 10:0.00445434 11:0 12:1 13:0 14:0 15:0.492205 16:0.507795 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.347438 2:0.339477 3:0.318745 4:0.388235 5:0.0784314 6:0.345098 7:0 8:0.00333333 9:0.996667 10:0 11:0 12:1 13:0 14:0 15:0.496667 16:0.5 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.00333333 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.369341 2:0.35754 3:0.339387 4:0.396078 5:0.0862745 6:0.368627 7:0 8:0 9:0.997636 10:0.00236407 11:0 12:1 13:0 14:0 15:0.496454 16:0.43026 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.00236407 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0330969 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0378251 64:0 
-1 1:0.351362 2:0.33847 3:0.31874 4:0.396078 5:0.0901961 6:0.34902 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.513274 16:0.10177 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0884956 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0309735 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.265487 64:0 
-1 1:0.349441 2:0.34218 3:0.321181 4:0.384314 5:0.0901961 6:0.34902 7:0 8:0.0174419 9:0.982558 10:0 11:0 12:1 13:0 14:0 15:0.497093 16:0.502907 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.366296 2:0.353468 3:0.335976 4:0.396078 5:0.0862745 6:0.364706 7:0 8:0 9:0.857534 10:0.142466 11:0 12:1 13:0 14:0 15:0.49589 16:0.30411 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0.00821918 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.191781 64:0 
-1 1:0.354153 2:0.340305 3:0.320969 4:0.403922 5:0.0980392 6:0.352941 7:0 8:0 9:0.986111 10:0.0138889 11:0 12:1 13:0 14:0 15:0.510417 16:0.0972222 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0451389 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0381944 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0208333 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.288194 64:0 
-1 1:0.351204 2:0.336821 3:0.3172 4:0.403922 5:0.101961 6:0.34902 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.503356 16:0.328859 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0469799 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0503356 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0100671 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0604027 64:0 
-1 1:0.354277 2:0.341127 3:0.321483 4:0.403922 5:0.0980392 6:0.352941 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.496875 16:0.25625 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.015625 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0375 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.19375 64:0 
-1 1:0.355039 2:0.344142 3:0.325194 4:0.396078 5:0.0901961 6:0.352941 7:0 8:0 9:0.966387 10:0.0336134 11:0 12:1 13:0 14:0 15:0.509804 16:0.137255 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.022409 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0336134 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.296919 64:0 
-1 1:0.355034 2:0.341513 3:0.322681 4:0.396078 5:0.0901961 6:0.352941 7:0 8:0 9:0.906716 10:0.0932836 11:0 12:1 13:0 14:0 15:0.485075 16:0.0559702 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0522388 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0223881 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.384328 64:0 
-1 1:0.350411 2:0.340844 3:0.320636 4:0.396078 5:0.0901961 6:0.34902 7:0 8:0 9:0.987903 10:0.0120968 11:0 12:1 13:0 14:0 15:0.495968 16:0.451613 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0443548 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.00806452 64:0 
-1 1:0.345485 2:0.33734 3:0.31657 4:0.384314 5:0.0901961 6:0.345098 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.5 16:0.5 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.356768 2:0.343381 3:0.324966 4:0.396078 5:0.0901961 6:0.352941 7:0 8:0 9:0.875696 10:0.124304 11:0 12:1 13:0 14:0 15:0.497217 16:0.12616 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0204082 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.356215 64:0 
-1 1:0.336288 2:0.321569 3:0.301961 4:0.396078 5:0.0941176 6:0.333333 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.486869 16:0.448485 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0646465 64:0 
-1 1:0.33999 2:0.324688 3:0.30508 4:0.403922 5:0.105882 6:0.337255 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.492997 16:0.507003 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.341473 2:0.326614 3:0.307006 4:0.403922 5:0.101961 6:0.341176 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.513021 16:0.473958 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0130208 64:0 
